,標題,分類,內文
544,[食記] 和平號Peace boat 馬奎斯西餐廳,7002,"※ [本文轉錄自 Cruise 看板 #1c4zpOJg ]

作者: lemonpoison (Jess) 看板: Cruise
標題: [心得] 和平船太平洋世界號 馬奎斯西餐廳
時間: Mon Apr  8 20:02:29 2024


圖多部落格版：https://lihi.cc/P3e8Z/FD

大家在登船前都很好奇郵輪上的飲食、餐點，究竟都吃些什麼？會不會吃膩？比較大型的
郵輪會有好幾間餐廳，每間都主打不同菜系，和平船上主要有三間用餐的餐廳，14樓地平
線自助餐，以及5樓馬奎斯西餐，在這兩個餐廳都能吃到早中午晚餐，還有要自費的6樓的
Kai日本料理，跟14樓戶外的波平居酒屋，由於我拍了很多照片，所以會分成三篇文章，
這篇就是寫5樓餐廳。

用餐時段
每個人的房卡背面會寫晚餐的時段，五樓的餐廳分成兩個時段，比較早一點是5點，志工
跟工作人員的房卡都是7:30這個場次的，到7:30之前大家就會開始在門口排隊，時間到才
會讓人進去，大概可以吃到9點。

另外在船上吃飯很特別的一點是服務生會直接幫你併桌，雖然我們都是一群一群進去吃飯
，但有時候人數不夠，但被帶到6人桌，我這個不會日語的人跟日本人併桌就不需要寒暄
。

114回的時候因為還在防疫階段，所以載客量8成，西餐只開5樓這一間，聽說115之後5、6
樓都開了（應該是提供一樣的內容）。

在郵輪上吃飯要錢嗎？
郵輪上的餐費是包含在船票裡面的，除了點酒、6樓的日本料理跟14樓的居酒屋之外不需
要再付費，也不用付用餐的小費（如果要額外給服務生小費，他們應該不會不收，但我是
沒看過有人這樣做，而在船上點酒的時候，我印象帳單上面會加收10%服務費）

船上餐點好吃嗎？
這一點我真的覺得見仁見智，我自己是沒有什麼怨言，有沒有不滿意的地方？有。但是我
吃得開心嗎？開心。我有聽到同事在五月的時候就覺得吃了一個月自助餐已經膩了，但我
從頭吃到尾，非常感謝每天都有不同的東西可吃，非常方便也不用煩惱要買什麼吃什麼，
看到喜歡的就夾，不喜歡的就下一餐多吃一點。

大家主要可能對於自助餐的菜色較為不滿，五樓的餐點應該是明顯比較好吃，既然這篇是
在講西餐廳，那自助餐的東西我就寫到下一篇XD 。我個人平常蠻愛吃美食，之前有經營
美食IG，算是對食物有點挑，我聽完不同人的感想，推測是如果你在家是自己會煮的人，
可能會覺得船上的東西沒那麼好吃，但如果你是平常就外食的人，就比較好滿足。

服裝限制
五樓餐廳有服儀限制，穿涼鞋、夾腳拖、短褲不能入場，如果穿得太邋遢會被擋下來，14
樓無此規定。船上很多日本人是真的在晚餐時段就穿得比較正式，西裝、和服都有。

早餐

我從頭到尾只有在五樓吃過一次早餐，而且理由有點烏龍，這是我們第一次靠港，到馬尼
拉的第一天，到港的時候餐廳營業時間會變動，報紙會寫，而我不知為何以為當天只有5
樓提供餐點（現在想想根本不合邏輯）所以就找我室友一起去吃，在一張大圓桌跟其他日
本人一起吃飯，她就遇到旁邊的人一直想跟她練英文。

午餐

志工也不常在5樓吃午餐，雖然午餐的上菜速度比晚餐快多了，而且是直接提供套餐不用
選菜色，但是還是不及14樓快速。我自己連去自助餐都是避開尖峰時段用餐，中午也常需
要開會，我整趟應該只去5樓吃過3次午餐。中午是提供日式套餐，外面會擺上一組樣品。
很經典的雙澱粉組合，旁邊是迷你牛丼，右邊是湯麵，中午會出現一些日式的甜點。


中午的5樓會出現一些樓上不會出現的菜色，像是炸蝦。

晚餐
我精心整理了大概二十幾張的晚餐組合照，第一張先放一個我最喜歡的美國牛排，我們離
開最後一個港口夏威夷之後，廚房應該是買了很多美國牛，非常美味，下了船都還在懷念
這個牛排～我連吃三天都不想選別的主餐而且完全沒後悔！（我看整個餐廳的人都在吃牛
排XDD）超好吃而且旁邊還有芥末可以沾，日本人真的有在愛牛排搭芥末，在日光湖上苑
也吃到，連洋芋片都有出這口味（而且船上有賣）。

其實我原本在船上根本就還不知道自己會寫部落格，但就是愛紀錄，所以養成了在5樓吃
飯必拍照的好習慣（大家吃到後來都不拍了），才有辦法拼出這麼多照片~這裡幾乎就是
我所有吃過的5樓晚餐。

一開始志工主要晚上都在樓上吃，而且因為過了馬尼拉船上有點疫情，也不大去5樓吃，
所以4月的照片不多，後面到了7月尾聲，能去的話就盡量去，這種點餐不用看價錢只要想
吃的都可以來一份的時日也不多了XD

一到位子上，服務生會先遞菜單、端著麵包盤問你要吃哪一款，有很多不同的可以選，然
後再選前菜、湯、沙拉、主食、甜點。基本上可以三選二，我們偶爾會多點一份主食來分
著吃，或是水果跟甜點都來，最後可以點咖啡或茶是不用錢的。基本上我覺得餐廳已經很
用心在變出各種異國料理，有些也是真的蠻有特色的，像湯就會有清湯有濃湯，主餐也有
素食選項，但這個我很少點，我有一次還點到冷湯，很特別。我大多點魚跟肉類。這裡特
別提一下5樓一位印尼的服務生叫Renne，他真的超親切又有服務熱誠，而且會認真記人，
可惜後來比較少分配到他負責的區域。

我個人認為五樓最不推的就是飯跟義大利麵，我有一次點到一個海鮮飯，一口都吃不下XD
雷到這種程度，沙拉我覺得蠻用心的，湯偶爾會出現一些重複的選擇，主餐都還不錯，有
焗烤的話都蠻好吃的，甜點也都蠻好吃。水果偶爾會出現一些14樓沒有的水果，我今年度
唯一吃到的一顆荔枝就是在五樓吃到的（不好吃就是了）每一個禮拜會換一次菜色，右下
角會寫這是第幾週的菜單，右下方的飲料區就是要自費的，也有單獨的紅白酒單可以選擇
。


"
545,[廣宣] 台北 新開幕爆蛋紅蟳薑母鴨-一桶薑母鴨,7002,"『資訊揭露：本篇為廠商邀約試吃文』

     圖文網誌：https://carina101.pixnet.net/blog/post/234230061
     店名：一桶薑母鴨
     地址：台北市中山區南京東路三段89巷5之4號
     電話：0225090857
     試吃日期：2024/9

最近晚上開始有點秋意，這家位在南京東路三段介於捷運南京復興站和松江南京站之間九
月新開幕的一桶薑母鴨，除了傳統的薑母鴨以外還有秋天必吃的紅蟳螃蟹，沒想到放到薑
母鴨裡超美味以及我最愛的泰國蝦，還有新鮮的鴨血、鴨心、鴨肝等，以及各種火鍋配料
，整體環境也很寬敝不擁擠, 是吃薑母鴨的好選擇


餐廳環境
一桶薑母鴨就位在南京東路三段的巷子裡，淺藍色的建築物十分醒目
整體的用餐環境很寬敝，桌跟桌之間也有保持一定的距離，用餐起來蠻舒適的
愈晚用餐人潮愈多
旁邊的冷凍櫃有火鍋配料可以自已拿取，每盤都還有用封膜包起來，衛生又乾淨

一桶薑母鴨$350
一桶薑母鴨可供2~3人享用，一進門就能聞到撲鼻而來的薑母鴨香氣，讓人食指大動。湯
頭熬煮得非常入味，喝起來溫潤順口，帶有淡淡的薑辣味，非常暖身，鴨肉質經過長時間
的燉煮也不會變柴，而是更加軟嫩

活紅蟳$680
到一桶薑母鴨必點的活紅蟳，秋天來吃螃蟹正是季節，蟹膏滿滿，煮之前可倒入店家附的
米酒，第一次吃紅蟳薑母鴨，沒想到好好吃，原本以為薑母鴨會蓋過紅蟳的味道，結果吃起來更
香甜

鮑魚$80
喜歡吃海鮮跟薑母鴨的很適合來這裡，跟一般薑母鴨店不一樣，也有提供美味的海鮮

栗子/鴨血/鴨肝/鴨心/鴨胗$60
第一次在薑母鴨店吃到栗子煮到湯裡栗子還是好甜，不用吃白飯可以吃栗子，還有好新鮮
的鴨血、鴨肝、鴨心、鴨胗

手工拌麵線$50
到薑母鴨的必點之一手工拌麵線，一份50元份量蠻多的，因為還要吃鴨肉跟火鍋料，所以
適合兩個人分食

胡椒泰國蝦
除了紅蟳薑母鴨以外這邊還有賣我最愛的泰國蝦，因為剛開幕所以老闆免費招待，胡椒蝦
鹹香夠味也很適合當下酒好菜

冰鎮無糖老人茶$100/可爾必思蘇打$80/烏梅汁氣泡飲$100
用啤酒杯裝的飲料，無糖是要控制熱量的我喝的，可爾必思則是給女兒喝，烏梅汁氣泡給
開車不能喝酒的爸爸飲用，這裡也有提供酒類飲料可以選擇

個人評價
對於愛吃海鮮的我愛吃薑母鴨的老公，一桶薑母鴨是我們用餐的好選擇，一次滿足全家的
需求，而且紅蟳現在正是季節真的好好吃，喜歡吃薑母鴨和海鮮的人很適合到一桶薑母鴨
享用美食


"
546,[轉讓] RAW 四人桌兩人位 10/25午,7002,"
   餐廳名稱：RAW
   地址：10491台北市中山區樂群三路301號

   訂位日期時間：10/25 12:00
   轉讓人數：2
   價格：7888+10%/人

(轉讓不得高於原價，若加價經檢舉屬實將以板規裁罰)

   注意事項：為避免爭議需先付款。由於這餐會吃兩個小時以上，可能會盡量找能聊的
人，所以可能會先跟你聊一下天。


"
547,[食記] 台北松山 如嬌花膠鍋,7002,"
餐廳名稱：如嬌花膠雞鍋物
消費時間：2024年/10月
地址：台北市中山區民權東路三段60巷9號1樓
電話：02 2509 4588
營業時間：17:00–23:30
每人平均價位：1000~1500
可否刷卡：可
有無包廂：有
推薦菜色：花膠雞湯鍋

其實這家在口袋名單已經滿久了
再加上主打花膠鍋，一直都很想吃吃看
總算盼到前陣子天氣轉涼，馬上約了親朋好友出發
我們是到民權一店用餐，地點其實還滿方便的
中山捷運站步行約五分鐘可以到，停車的話可能就比較麻煩些

到路口就可以看到大大的招牌！
https://i.imgur.com/pjhat49.jpeg
門口旁邊還有個小小的裝飾牆可以拍照
https://i.imgur.com/x8CgWqV.jpeg
店內則有幾張椅子等待區，不過通常沒事先訂位是很難有位子
https://i.imgur.com/J9ydlOf.jpeg

整體裝潢走的是中式風格
進門的櫃檯上就可以看到如嬌主打的食材，花膠！
https://i.imgur.com/IN2J87z.jpeg

我們這次因為有小朋友跟孕婦的關係，所以訂的是包廂的位子
民權店的包廂低消是8000元，不過人多的話其實滿容易就達標了
人數到齊後馬上就來今天的主角囉！

花膠玉米雞湯！
開蓋後真的是瞬間香味四溢！
https://i.imgur.com/v2NUt2m.jpeg
整隻的玉米雞加上濃郁的雞湯與蔬菜
口水馬上就流下來了
https://i.imgur.com/KpRWZHp.jpeg
不過今天的另一位主角還沒出場，要開動還要等等！

主角當然就是花膠本人啦
第一次看到生鮮的花膠本人還是覺得滿神奇的
https://i.imgur.com/OBYQSUT.jpeg
其實花膠就是大型魚的魚膘乾燥後的製品，也有人會稱作魚肚
當中有豐富的膠原蛋白可以養顏美容
另外就是蛋白質也非常豐富而且脂肪很低又沒膽固醇
所以一般人、孕婦、或是發育中的小朋友都很適合吃喔

簡單介紹之後服務人員就會協助把花膠也進鍋一起煮囉
大概還會需要再悶煮個十分鐘左右
服務人員會再加進其他食材之前先幫忙裝一碗原湯
雞湯喝起來真的超級濃郁！很意外的很清爽不會很油感
而且還感受得到一點膠質，喝完會嘴唇會有點黏黏的感覺
當天兩位小朋友都超愛這湯！喝了好幾碗！
https://i.imgur.com/g0VWMge.jpeg
花膠本人吃起來則是QQ軟軟的，光吃的口感就覺得滿滿膠質
配著雞湯一起喝，整個滿足！

雞湯內的玉米雞部分則會由服務人員帶走幫忙去骨後再呈盤拿回來
https://i.imgur.com/riHZyzS.jpeg
雞肉部分我個人就覺得普通了
可能是因為熬湯的關係，肉質比較偏柴、粉的感覺
不過搭配桌上沾醬、油蔥一起吃還不錯
https://i.imgur.com/svA6siW.jpeg

我們這次一共7大兩小
點了一份玉米雞湯跟一鍋無玉米雞的花膠雞湯
加上一份牛肉拼盤、松阪豬、小肥牛、海鮮盤、蔬菜盆
https://i.imgur.com/ANKexH2.jpeg
https://i.imgur.com/QBxHdxi.jpeg
https://i.imgur.com/ZI0fIag.jpeg
https://i.imgur.com/3gA9NX7.jpeg
肉盤的份量其實都滿夠的
豬肉部分完全沒有腥味，牛肉部分大推小肥牛
進雞湯燙個幾秒後就撈起完全軟嫩！
海鮮部分我覺得就正常表現～

熟食部份也算是他們家強項
這次則點了一些比較特殊的品項來嚐鮮
分別是雞爪跟炸玉米～雞爪我覺得可以不用點
炸玉米還滿特殊的，外酥內脆，而且玉米很甜！
https://i.imgur.com/yGhoHgA.jpeg
https://i.imgur.com/P0Mb5v7.jpeg

主食部分則大推柴魚紅蔥雞油飯
柴魚的海味加上雞油的香，綜合起來真的一口接一口
https://i.imgur.com/a5dDpXu.jpeg

最後餐後甜點則是仙草
喝起來甜度適中，剛好解膩
https://i.imgur.com/GhrVlDD.jpeg

這顆布丁則是本日暨雞湯後的最大驚喜
https://i.imgur.com/Cpevkg3.jpeg
吃起來甜味是中帶點焦糖的微苦
應該可以媲美很多咖啡廳的焦糖布丁了！

這次整體下來感受到的用餐環境、氛圍、還有份量都還滿滿意的
不過不知道是不是因為客人太多關係，加湯或是續茶水時都要等比較久一些
不過還是不減食物好吃的本質！特別是花膠雞湯真的大推

很期待下次二訪！

"
548,[食記] 台南東區 包家香腸臘肉麵館,7002,"   餐廳名稱：包家香腸臘肉
   消費時間：2024年/10月
   地址：台南市東區崇德路973號
   電話：06-3352636
   營業時間：11:00–14:00 / 17:00–21:00（周日公休）
   每人平均價位：80元
   可否刷卡：否
   有無包廂：無
   推薦菜色：水餃、炒飯
   官網
   https://www.facebook.com/pp063352636qq/


更多圖文版
https://reurl.cc/g6oboz



菜單
https://imgur.com/BRUhkCA.jpg

https://imgur.com/pnXWyBj.jpg

https://imgur.com/oae7p0q.jpg


韭菜水餃80元
水餃尺寸正常，一份有10顆，
咬下去就是塞的扎實飽滿的韭菜，
滿滿的韭菜，裡面碎肉餡雖不多，但油脂跟韭菜融合在一起，
韭菜清甜與肉香充斥在嘴巴裡，不用沾醬就很好吃了。

https://imgur.com/FGF9TTx.jpg

https://imgur.com/QI79k4Z.jpg

酸豇豆炒飯80元
炒飯是用不銹鋼碗公裝的，飯的分量很多，
裡面材料就是很簡單的雞蛋與酸豇豆，
但是蛋香十足，再加上酸豇豆特有的香味與酸味，非常好吃，
炒飯調味適中不會過鹹，吃完碗底也不會很油膩。


包家香腸臘肉位在仁德的二空新村附近，
今年7月二空新村成為台南第2個眷村文化園區，逛完園區在附近吃眷村美食真是剛剛好。


"
549,[食記] 台東 珈琲小美 走進慢時光復古咖啡店,7002,"餐廳名稱：珈琲小美
消費時間：2024年/8月
地址：台東縣台東市光明路65號
營業時間：14:00~23:00 周二休

blog圖文版：https://morrisyu.com/amallgoodcoffee/

位在台東市光路明路的珈琲小美，是一棟老洋，門口沒有任何的招牌，很容易就會錯過，
只要看到門口這懷舊的木門，就知道珈琲小美到了。

一走進到室內，就能感受到滿滿的復古氛圍，僅管是平日下午來訪，沒想到開店沒多久店
內早已客滿，可見珈琲小美的高人氣。

座位數不多，大多數都在吧台區，坐在吧台搖滾區可以近距離的看咖啡師調製各種飲品，
店內都是選用木造傢俱，利用各種木造裝潢，營造出非常棒的氣氛，特別喜歡吧台區的座
位。

Menu，店內無紙本菜單，都寫在吧台後方黑板上，飲品以咖啡為主，內用低消一杯飲品。

肯亞，肯亞該有的果酸及甜感度都有表現出來。

甜甜圈，跟一般看到的甜甜圈不太一樣，外酥內鬆軟的口感，帶有淡淡的甜感，值得推薦
。



"
550,[食記] 羅東 焦糖楓串燒,7002,"   餐廳名稱：焦糖楓串燒 羅東店
   消費時間：2024年10月
   地址：宜蘭縣羅東鎮興東路77號
   電話：0910 327 153
   營業時間：15:30–00:30


有圖有真相網誌版：https://osakaleo.pixnet.net/blog/post/357766911


焦糖楓串燒羅東店開了

焦糖楓滿好吃的，
食材新鮮，特別的醬料+再撒上特殊的粉，
烤功又很好，整個就是美味的燒物

喜歡串燒的同學不要錯過了！

ps.羅東店可以內用，這點很讚
   (但我這次是外帶)


"
551,[食記] 台北中正區。豆味行,7002,"   餐廳名稱：豆味行
   消費時間：2024年/10月
   地址：台北市中正區南昌路一段64號（近捷運中正紀念堂站）
   電話：02-23518939
   營業時間：11:15-21:00（週六11:30開始）, 週日公休

圖文版：https://iamlarle.blogspot.com/2024/10/blog-post_43.html

    中正紀念堂站食物巡禮，在拜訪完老宜記燒餅後，接著來
到豆味行。

    這裡以販售甜湯為大宗，很妙地還搭配了甜不辣，這種組
合以往好像沒印象見過。招牌上註明了「九份芋圓」，自然該
來份芋圓豆花。

芋圓豆花 50元

    平常販售豆花的店家多半都是「綜合豆花」這款，這裡則
都只有單一配料，若想讓豆花賣相豐富些，也許得加價加料。

    糖水甜度香氣一般。豆花質地介於紮實與軟嫩間，似乎帶
點Ｑ感，豆香不明顯。整碗裡較推薦的是芋圓，帶嚼勁的口感
中有滿滿芋頭碎，真材實料。

甜不辣 70元

    甜不辣價位比平常認知高些，內容物有甜不辣條，甜不辣
片、油豆腐、白蘿蔔、竹輪、丸子、餛飩及雞捲等。甜不辣片
及甜不辣條皆彈牙且鮮；白蘿蔔煮得軟透清甜；丸子滋味亦佳
。雞捲和餛飩似乎以粉漿為主，口感偏軟，味道平淡。醬料感
覺帶味噌底，重鹹夠勁。

    甜不辣食畢後可將碗拿至前檯自行盛湯。烹煮食材後的高
湯，和入碗內殘存的甜不辣醬料，彷彿成了碗味噌湯。

    以個人喜好而言，店家的芋圓和甜不辣較合己好，豆花和
糖水底則不大能理解。手頭上還有不少中正紀念堂站的食物清
單，只能留待下回。


"
552,[食記] 配菜多樣強大！大樹下串燒臭豆腐,7002,"完整圖文版:https://peavy.pixnet.net/blog/post/50937400


店    名：大樹下串燒臭豆腐
地    址：新北市深坑區深坑街163號
營業時間：10：00 ~ 18：00
連絡電話：0933748996
造訪日期：2024年9月


文：Xavier

來深坑老街必吃豆腐料理，之前介紹過常常大排長龍的金大鼎串烤香豆腐，這次來介紹大樹
下串燒臭豆腐。


大樹下串燒臭豆腐位於深坑老街入口右手邊 金大鼎斜對面


大樹下串燒臭豆腐就在深坑老街入口處的大樹旁邊，沒有金大鼎那麼驚人的排隊人潮，但也
不錯，特別的是他們的臭豆腐有六種配菜可以選擇，一份可以加兩種，滿足感十足。


烤臺上滿滿現烤的金黃色臭豆腐 一串55元
配菜有泡菜、辣泡菜、酸菜、嫩薑片、小黃瓜跟香菜可以選擇


Xavier這次選的是泡菜跟小黃瓜兩種配菜 量滿多的 加上豆腐塞滿紙盒
配菜醃製的算鮮脆 泡菜不會很酸偏甜 是我喜歡的那種口味


他們臭豆腐算大塊 外面脆皮淋上獨門醬汁後變得比較溫潤


裡面豆腐口感是厚實又軟嫩 大樹下串燒臭豆腐的醬汁也是偏甜一點


深坑老街吃的東西不少，想簡單吃點小食的話，來串臭豆腐我覺得是不錯的選擇。



"
553,[食記] 台北大安 丸吉咖啡~大安森林公園站旁,7002,"   餐廳名稱：丸吉咖啡~小巧精緻座位~綠色植栽很多
   消費時間：113年/10月
   地址：台北市大安區新生南路一段165巷41號
   電話：0931287236
   營業時間：週二~週日 10:00~19:00
   每人平均價位：150
   可否刷卡：否
   有無包廂：無
   推薦菜色：抹茶布丁

圖文好讀板：https://reurl.cc/rvVzOZ


今天發掘的店家  很迷你  跟SUCRÉ BEANS Coffee Roasters那家有異
曲同工之妙   不過這間空間較大些  畢竟內用座位是比較裡面些~戶外有一個
簡易的洗手檯

整間店綠意盎然

很有意境的位置是說坐對面的應該會一直想閃葉子吧

高腳位  一旁有充電座可充電

熱拿鐵：口味一般，還OK

抹茶布丁：好吃，抹茶味濃郁，但是又不會太苦，上頭的草莓偏酸，不過放在 抹茶布丁
上，口味剛剛好

外帶美式咖啡：曾弟表示，優於一般便利商店，但是味道不夠濃

總評

位於大兒森林公園站旁的咖啡店，店不大，約容納10個人，不過很喜歡裡面的植物造景，
咖啡口味一般，但式抹茶布丁真的好吃，有看到別人推薦抹茶部分系列商品，下次會試試
抹茶系列的飲品 ^^

店內有提供電子支付，很方便！



V曾蘇福Life with苡萁菲V ：https://www.facebook.com/TsengSuFood

"
554,[轉讓] RAW 11/4 四位 (已轉讓),7002,"
   餐廳名稱：RAW 《The Last Dance 最後的圓舞曲》
   地址：台北市中山區樂群三路301號

   訂位日期時間：11/14 12:30
   轉讓人數：4 位
   價格：31,552 (每位 7,888 + 10%)

   原價轉讓

"
555,[食記] 台北 花月嵐拉麵,7002,"   餐廳名稱：花月嵐 台北統一時代店
   消費時間：2024年7月
   地址：台北市信義區忠孝東路五段8號B2
   電話：02 2722 0018


有圖有真相網誌版：https://osakaleo.pixnet.net/blog/post/357518373


點了大蒜拳骨拉麵

花月嵐拉麵在久久沒吃狀況下來吃，特別好吃欸！哈哈！

那個豚骨湯底，一喝，哇，大滿足
香醇濃厚的豚骨香+大蒜香氣，真的讚，喝起來很舒服。
叉燒、麵條、配料的表現也都滿好的，
整體是碗均衡美味的拉麵。


"
556,[食記] 桃園中壢-多樣化排餐-瀧厚炙燒熟成牛排,7002,"   消費時間：2024年/07月


要吃牛排還可以銅板價再雙倍肉
雖然該活動已結束
但是常常有優惠券可以領喔
就是瀧澤熟成牛排
還有兩種湯任你喝
但是有CP值就值得吃嗎？

超直白圖文網誌版
https://takeabreak0512.pixnet.net/blog/post/222762694

以下為文字摘錄版（推文有部分圖片)

這次點了厚片沙朗(580元)

再加6元就多了一片肉



熟成牛排因為需要儲藏放牛肉所以成本會比較高

就這樣的價格有兩片肉還是覺得物超所值

吃起來也算是肉味十足

只是熟成的大多會比較多汁和柔軟

但是瀧厚的只能說算是合格


金魚boy選擇了梅花豬排

相對來說這一道卻是意外的柔軟

而且整體的飽足感更好

如果沒有搭配其他的優惠券之類的

會推薦人豬排也是不錯的選擇


有加套餐所以還有甜點和沙拉

沙拉搭配的是油醋醬，稍酸但很開胃



甜點就感覺很普通了

甚至會覺得這不應該出現再排餐店

就是一般廉價吃到飽會有的巧克力味蛋糕



要下結論了喔!

瀧厚牛排雖然是用熟成當成賣點

但說真的湯和豬排反而讓人感覺驚艷

套餐則會覺得品質不夠好

不如單點即可

如果以後還有優惠券等才有可能再回訪吧



店家基本資料=>

地址:320桃園市中壢區中北路二段468號B1樓

電話:03-456-0655

營業時間:11:00~22:00(每天)




"
557,[食記] 高雄鹽埕 廣東汕頭勝味牛肉店,7002,"   餐廳名稱：廣東汕頭勝味牛肉店
   消費時間：2024年/9月
   地址：高雄市鹽埕區七賢三路65號
   電話：075511352
   營業時間：11:00~14:00 17:00~23:00
   每人平均價位：600
   可否刷卡：只能現金

圖文閱讀版

https://shinnydaily.com/2024/10/06/swbeefhotpot/

雖然來過高雄很多次，但是因為每次都獨自來訪所以錯過了不少美食~~這次終於有機會成
團來吃看看汕頭火鍋啦，剛好這次住在哈瑪星附近有不少選擇，不過因為沒開車所以選了
離輕軌壽山公園站最近的廣東汕頭勝味牛肉店


這次是週日的下午快一點到達店家，雖然已經快過午餐時段了依然有不少人跟我們一樣這
時間抵達來用餐，店內也是滿滿的~不過運氣不錯等了10分鐘就有空桌了，進到裡面才看
到牆上有不少名人來訪的照片才知道原來是家人氣很高的老店(笑)，還好是離峰時段才來
不然應該又要錯過了

廣東汕頭勝味牛肉店菜單


除了火鍋之外還有熱炒、滷味、湯類跟主食選擇不少，另外雖然店名是勝味牛肉店但其實
菜單上還是有豬肉、羊肉或是海鮮類的品項




這次有加點玉米筍、凍豆腐跟牛肉丸，這些比較耐煮的食材上鍋的時候已經先放進去了~
正常鍋底應該是會只有高麗菜跟番茄


沙茶醬要額外點一份10元，感覺是店家自製的，香味很棒味道也不會太鹹


▲溫體牛肉(2份)

肉切得比較薄涮一下就好了不然很容易老掉


▲特製牛肉

特製牛肉是切得比較厚且醃漬過的，要稍微煮久一點，相較於溫體牛肉口感更厚實


▲蛤蜊 花枝 蚵仔

海鮮都非常的新鮮，蚵仔個頭雖然不大但是味道十分鮮甜~



▲福山萵苣(送的)

勝味牛肉店真的是簡單的好吃而且食材都很新鮮~湯頭的風格也是比較清甜喝起來很順口
沒負擔，牛肉品質很不錯只是提供的肉質比較瘦~下肉的時候要比較留意，煮到最後湯底
還可以打一顆蛋下去煮蛋花湯，一滴湯都不浪費的完美收尾~~

"
558,Fw: [食記] [新竹竹北] 百合牛排 ～當月壽星排餐五折,7002,"※ [本文轉錄自 Hsinchu 看板 #1d0-Dg5m ]

作者: pure816 (玫玫) 看板: Hsinchu
標題: [食記] [新竹竹北] 百合牛排 ～當月壽星排餐五折
時間: Mon Oct  7 21:34:28 2024


[新竹竹北] 百合牛排 ～當月壽星排餐五折

網誌圖文好讀完整版：https://pure816.pixnet.net/blog/post/49413588

============================================================================

消費時間：２０２４／０８
特殊聲明：文章PO在PTT上，不代表同意任人轉貼，
　　　　　若僅轉貼連結，歡迎！
　　　　　不歡迎全篇轉貼，卻完全不打招呼。

============================================================================

　　百合牛排在竹北開了八年，當月壽星排餐五折好像就辦了八年。
　　不過之前沒特別留意，倒是不曾來訪。

　　延伸閱讀：{綜合} 壽星我最大 ～收集各項生日優惠（以新竹地區為主）

　　當月壽星優惠已是百合牛排常態性優惠，海報直接張貼於店門上。
　　「當月壽星五折、同行友人九折」「不與特約併用」「10%服務費」
　　「排餐均附水果沙拉(一份)，
　　　濃湯、蒜香吐司、飲料、霜淇淋、冰淇淋、無限供應」

　　海報上沒寫到的自助吧吃到飽的還有豬肉咖哩飯、牛肉清湯。
　　飲料除了可樂機，還有粉泡咖啡機。
　　　　　　　　　　　　（先喝杯抹茶拿鐵，風味還算不賴。）

　　另外蘑菇醬、黑胡椒醬也是在自助區。
　　至於胡椒、玫瑰鹽、辣椒醬、牛排醬則每一桌皆有。

　　僅有一份的沙拉是點完餐後送上桌的，寫的是水果沙拉，不過算是千島沙拉。
　　千島醬是另外裝碟送上。
　　沙拉搭著咖哩醬吃，不愛千島醬的我根本用不上這碟。

　　烤吐司是用滾輪式烤麵包機，吐司是抹好蒜香醬放在抽屜裡，只有蒜香吐司。
　　沒有沒抹醬的吐司，倒是較不適宜沾咖哩、玉米濃湯了。

　　豬肉咖哩與飯可自取，若搭玉米濃湯，則成自製雙醬咖哩飯。
　　雖說咖哩飯不錯吃，還可免費無限續加吃到飽。
　　但還有附麵的排餐，沒多吃就是了。

　　餐後也就擠支醜醜的霜淇淋甜甜嘴。

　　自助吧的部分大多都吃了，沒特別驚豔。
　　適合胃口大的朋友。

　　排餐有最基本的牛排、雞腿排（260）、豬排（250）。（Menu）

　　最低價的牛排是沙朗，依重量（6、9、12盎司）分淑女、紳士、硬漢。
　　牛排還有帶骨牛小排、紐約客、菲力、頂級肋眼（400～620）。
　　不吃牛、豬、雞，還有羊排、海鮮（鮭魚、大比目魚、軟絲、蝦）。

　　有壽星半價，但沒挑貴的點，就先點個淑女沙朗牛排。
　　雖牛排不算少吃，但對「盎司」就是沒概念，這6盎司沙朗倒是比預估的大。
　　七分熟也比預估的熟，但肉咬起來不至於過老過硬，還算不錯。

　　這樣一客260元的沙朗牛排，搭上真的能吃飽的自助吧。
　　用壽星半價（130+26），真的頗划算。

－－－－－－－－－－－－－－－－－－－－－－－
新竹縣竹北市縣政二路468號　03-6571861　
11:30～14:30　17:00～21:00　週三公休


"
